date,monthly_return
2011-04-01,0.03343186468097259
2011-05-01,-0.011214577706464945
2011-06-01,-0.021720041624835318
2011-07-01,-0.015145754797806665
2011-08-01,-0.05497567980407314
2011-09-01,-0.0742106921447856
2011-10-01,0.11488551169974137
2011-11-01,-0.00406362068145949
2011-12-01,0.004080201070915779
2012-01-01,0.053010783006263384
2012-02-01,0.04340568594605787
2012-03-01,0.0276598233360954
2012-04-01,-0.0023222653472536603
2012-05-01,-0.06005568018961693
2012-06-01,0.03521698976606369
2012-07-01,0.01707233265328978
2012-08-01,0.025052496083019404
2012-09-01,0.019906332149144834
2012-10-01,-0.012957069399382903
2012-11-01,-0.018355810752292978
2012-12-01,-0.00424881760824003
2013-01-01,0.059058024518346075
2013-02-01,0.021160587292104127
2013-03-01,0.05115889210882352
2013-04-01,0.04097170910867143
2013-05-01,-0.03041307341918764
2013-06-01,0.0004426090039535424
2013-07-01,0.032077252384477006
2013-08-01,-0.04155412853931595
2013-09-01,0.013583136257607764
2013-10-01,0.04478719625463934
2013-11-01,-0.002391548629773421
2013-12-01,0.007672327325288109
2014-01-01,-0.017897596973915575
2014-02-01,0.03606382211617243
2014-03-01,0.03149279257517845
2014-04-01,0.04172290661021605
2014-05-01,0.015813541002161813
2014-06-01,0.019274745195968723
2014-07-01,-0.037051026831736555
2014-08-01,0.0378732833234523
2014-09-01,-0.014404734010640574
2014-10-01,0.048889256402133485
2014-11-01,0.02226537697214881
2014-12-01,0.005027334743131551
2015-01-01,0.0012264379689226335
2015-02-01,0.01245467768260089
2015-03-01,-0.003806226898893872
2015-04-01,0.0005130755103222029
2015-05-01,0.0009766185427524388
2015-06-01,-0.030604835829444843
2015-07-01,0.039132577346429276
2015-08-01,-0.036427971989535846
2015-09-01,0.001572870293745865
2015-10-01,0.05982005083322717
2015-11-01,-0.00028917066235500943
2015-12-01,0.009541161543096699
2016-01-01,-0.0071750929076012104
2016-02-01,0.04074640105127658
2016-03-01,0.0880836881199023
2016-04-01,-0.0005379003017869088
2016-05-01,-0.005661522639838545
2016-06-01,0.04000787171747944
2016-07-01,0.04645844832704227
2016-08-01,-0.015694944090169805
2016-09-01,-0.003811949150762106
2016-10-01,-0.027849266137322748
2016-11-01,0.02544592752805319
2016-12-01,0.019562994659459543
2017-01-01,0.020524654318827995
2017-02-01,0.03315364126734899
2017-03-01,-0.006933303152843018
2017-04-01,-0.011351761366557689
2017-05-01,0.00960370087033069
2017-06-01,0.003503674846103255
2017-07-01,0.006642706411538191
2017-08-01,-0.004273866547780059
2017-09-01,0.024472741858430735
2017-10-01,0.007322382842598563
2017-11-01,0.03622596661347188
2017-12-01,-0.0009346818034817739
2018-01-01,0.002017027159988194
2018-02-01,-0.06819259173215286
2018-03-01,0.005021519736635893
2018-04-01,0.007567439871773107
2018-05-01,0.01931471438813226
2018-06-01,0.024148045285908415
2018-07-01,0.018506893837068272
2018-08-01,0.0040388213036264276
2018-09-01,-0.0034931218360367833
2018-10-01,-0.024811142842394718
2018-11-01,0.03332256646122622
2018-12-01,-0.07530848593333683
2019-01-01,0.0874556143267049
2019-02-01,0.017893235535270557
2019-03-01,0.014890297546410247
2019-04-01,0.007898125284689028
2019-05-01,-0.061453767449819785
2019-06-01,0.0594615898256281
2019-07-01,4.084999572628867e-05
2019-08-01,-0.031110749540484872
2019-09-01,0.056315897810410354
2019-10-01,-0.002318824052894408
2019-11-01,0.019470344678586438
2019-12-01,0.026441281960246865
2020-01-01,-0.040455728914286615
2020-02-01,-0.09467841837417967
2020-03-01,-0.2069512447757461
2020-04-01,0.10568443986130793
2020-05-01,0.013651355097748619
2020-06-01,-0.005776434195569502
2020-07-01,0.025321211849826275
2020-08-01,0.01821462040306332
2020-09-01,-0.027110533196089248
2020-10-01,-0.013640459235775837
2020-11-01,0.13390867360301684
2020-12-01,0.027179775627905522
2021-01-01,0.020384002308716953
2021-02-01,0.032225240787465914
2021-03-01,0.09567293400818877
2021-04-01,0.03446066504124601
2021-05-01,0.023074007443454336
2021-06-01,-0.01994289361652979
2021-07-01,-0.005864794523954608
2021-08-01,0.014551374561039054
2021-09-01,-0.03998327317406081
2021-10-01,0.016537034112648286
2021-11-01,-0.026147269289710562
2021-12-01,0.0871432078256198
2022-01-01,0.00841750551324183
2022-02-01,-0.007927352340350913
2022-03-01,0.05199078631681453
2022-04-01,-0.011694014290751564
2022-05-01,0.027318057529595263
2022-06-01,-0.07061166731200741
2022-07-01,0.027240399892336287
2022-08-01,-0.02475218549605318
2022-09-01,-0.10701615548492227
2022-10-01,0.09767271815610812
2022-11-01,0.06983614751529421
2022-12-01,-0.03612784930071644
2023-01-01,0.03901747008936374
2023-02-01,-0.04669637281441685
2023-03-01,-0.018130984121052074
2023-04-01,0.0034306820058238596
2023-05-01,-0.06616554321139934
2023-06-01,0.05692572750723768
2023-07-01,0.034320560732127525
2023-08-01,-0.030653778455643654
2023-09-01,-0.04385707536662953
2023-10-01,-0.025857809452333624
2023-11-01,0.07575662213903844
2023-12-01,0.04633059931700978
2024-01-01,-0.00899804275367011
2024-02-01,0.015648063106334487
2024-03-01,0.051787203350169175
2024-04-01,-0.021294852896912242
2024-05-01,0.045191122026704944
2024-06-01,-0.012554817417545827
2024-07-01,0.06951477017973251
2024-08-01,0.04884225494730421
2024-09-01,0.02337064684425627
2024-10-01,-0.006876309404399317
2024-11-01,0.035838000230259404
2024-12-01,-0.0638855706057555
